condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_constant,127,12800,12.672097575857057,0.25413587514975167,14.806984282424176,13.153897055556381,18.777758511158
dynamic_constant,128,12900,12.672097575857057,0.25413587514975167,14.847106705663668,13.180509236503005,19.03432251906492
dynamic_constant,129,13000,12.672097575857057,0.25413587514975167,14.815299978860816,13.170520695366898,18.668776038030547
dynamic_constant,130,13100,12.667097575857056,0.2550749319506317,14.78839781982714,13.126797040761854,18.51409057752985
dynamic_constant,131,13200,12.667097575857056,0.2550749319506317,14.768450144496645,13.18712591067543,18.350407302472156
dynamic_constant,132,13300,12.667097575857056,0.2550749319506317,14.802666839960338,13.15087171483241,18.9366992954147
dynamic_constant,133,13400,12.667097575857056,0.2550749319506317,14.801211241864488,13.12922444874076,18.500743064557287
dynamic_constant,134,13500,12.667097575857056,0.2550749319506317,14.83270469396634,13.159110641301988,18.955817800925153
dynamic_constant,135,13600,12.667097575857056,0.2550749319506317,14.77310955865872,13.121936291683108,18.804724986884146
dynamic_constant,136,13700,12.66557437443122,0.25556155787821544,14.789631397498288,13.141056099715072,18.631063692186196
dynamic_constant,137,13800,12.66557437443122,0.25556155787821544,14.83819949475317,13.140270112889453,19.106815861150935
dynamic_constant,138,13900,12.66557437443122,0.25556155787821544,14.830072233002436,13.151194515089447,18.385428988608794
dynamic_constant,139,14000,12.66557437443122,0.25556155787821544,14.843665837497895,13.216220696559555,18.706197063222785
dynamic_constant,140,14100,12.66557437443122,0.25556155787821544,14.811767955775258,13.181805705930998,18.55174805570305
dynamic_constant,141,14200,12.66557437443122,0.25556155787821544,14.77760033566526,13.145565191015148,18.642812800810177
dynamic_constant,142,14300,12.66557437443122,0.25556155787821544,14.86046417753075,13.222101636011889,18.80787757027176
dynamic_constant,143,14400,12.66557437443122,0.25556155787821544,14.83919977262558,13.205230240541548,18.912457045998472
dynamic_constant,144,14500,12.66557437443122,0.25556155787821544,14.848932320534797,13.173996469909142,18.81634508318526
dynamic_constant,145,14600,12.66557437443122,0.25556155787821544,14.847887298290265,13.156762672788455,18.929327258523074
dynamic_constant,146,14700,12.663042391558678,0.2556262757737449,14.801762359075322,13.201040370802911,18.804521377212218
dynamic_constant,147,14800,12.663042391558678,0.2556262757737449,14.866305804536594,13.169421689667171,18.699995178474573
dynamic_constant,148,14900,12.660647195434448,0.25579571132797646,14.825195985788644,13.242242844966976,18.707363584018445
dynamic_constant,149,15000,12.660647195434448,0.25579571132797646,14.82818523371813,13.300115408838618,18.901902329862178
dynamic_constant,150,15100,12.660647195434448,0.25579571132797646,14.86720388570546,13.187293796553826,18.918399800873253
dynamic_exponential,0,100,18.288010479173316,0.4443184481842299,20.80452527724013,18.288010479173316,23.247101515741257
dynamic_exponential,1,200,15.562059310392163,0.4350466477807596,20.141887968853915,15.562059310392163,31.642970777736025
dynamic_exponential,2,300,15.071201915389562,0.42665601077483417,18.38387508245952,15.141798702022731,27.63177810417742
dynamic_exponential,3,400,14.930257353672218,0.3842594096587855,17.15694020244477,15.032773996917385,23.092951116455147
dynamic_exponential,4,500,14.781088478817534,0.3702734782648928,16.651903386358676,14.80587922591844,19.849913890991395
dynamic_exponential,5,600,14.594023939971496,0.30388288202775626,16.42595669927875,14.664980534445288,19.64061033050553
dynamic_exponential,6,700,14.445872469260484,0.2636406866163736,16.290067645810858,14.537296597825868,19.17260346918896
dynamic_exponential,7,800,14.39184429465252,0.2615230110977102,16.166182286517447,14.584323532857209,18.57564610480934
dynamic_exponential,8,900,14.322632700405567,0.2480819662308576,16.112108163365026,14.578974223673919,18.587749377329743
dynamic_exponential,9,1000,14.236677444256951,0.25484257042494546,16.04111249299968,14.481214577609247,18.794683774502726
